Link,Title,Year,Rating
https://letterboxd.com/film/a-journal-for-jordan/,A Journal for Jordan,2021,2.81
https://letterboxd.com/film/daleks-invasion-earth-2150-ad/,Daleks' Invasion Earth: 2150 A.D.,1966,3.02
https://letterboxd.com/film/sleepwalk/,Sleepwalk,1986,3.18
https://letterboxd.com/film/santiago/,Santiago,2007,3.81
https://letterboxd.com/film/next-of-kin/,Next of Kin,1989,2.87
https://letterboxd.com/film/catopolis/,Catopolis,2022,3.93
https://letterboxd.com/film/blood-hook/,Blood Hook,1986,2.63
https://letterboxd.com/film/the-man-of-the-year/,The Man of the Year,2003,3.54
https://letterboxd.com/film/tracers/,Tracers,2015,2.34
https://letterboxd.com/film/the-barn/,The Barn,2016,2.80
https://letterboxd.com/film/sissi-the-young-empress/,Sissi: The Young Empress,1956,3.41
https://letterboxd.com/film/the-salt-of-tears/,The Salt of Tears,2020,3.22
https://letterboxd.com/film/human-capital-2020/,Human Capital,2019,2.58
https://letterboxd.com/film/the-concert/,The Concert,2009,3.58
https://letterboxd.com/film/du-cote-dorouet/,Du côté d'Orouët,1971,3.90
https://letterboxd.com/film/trust-no-one-the-hunt-for-the-crypto-king/,Trust No One: The Hunt for the Crypto King,2022,2.82
https://letterboxd.com/film/jabberwocky-1971/,Jabberwocky,1971,3.84
https://letterboxd.com/film/hawking/,Hawking,2004,3.49
https://letterboxd.com/film/possessed-1931/,Possessed,1931,3.44
https://letterboxd.com/film/hallelujah-leonard-cohen-a-journey-a-song/,"Hallelujah: Leonard Cohen, A Journey, A Song",2021,3.54
https://letterboxd.com/film/the-macaluso-sisters/,The Macaluso Sisters,2020,3.39
https://letterboxd.com/film/the-rift/,The Rift,1990,2.66
https://letterboxd.com/film/madeas-family-reunion/,Madea's Family Reunion,2006,2.75
https://letterboxd.com/film/forky-asks-a-question-what-is-love/,Forky Asks a Question: What Is Love?,2019,3.11
https://letterboxd.com/film/zach-galifianakis-live-at-the-purple-onion/,Zach Galifianakis: Live at the Purple Onion,2007,3.64
https://letterboxd.com/film/the-gallows-act-ii/,The Gallows Act II,2019,1.66
https://letterboxd.com/film/game-of-death-2017/,Game of Death,2017,2.51
https://letterboxd.com/film/the-life-and-death-of-peter-sellers/,The Life and Death of Peter Sellers,2004,3.34
https://letterboxd.com/film/little-birds/,Little Birds,2011,3.10
https://letterboxd.com/film/fistful-of-vengeance/,Fistful of Vengeance,2022,2.17
https://letterboxd.com/film/narcos/,Narcos,1992,4.10
https://letterboxd.com/film/the-great-santini/,The Great Santini,1979,3.40
https://letterboxd.com/film/scream-and-scream-again/,Scream and Scream Again,1970,2.72
https://letterboxd.com/film/the-chase-1946/,The Chase,1946,3.38
https://letterboxd.com/film/sniper/,Sniper,1993,2.87
https://letterboxd.com/film/running-on-karma/,Running on Karma,2003,3.62
https://letterboxd.com/film/bare-2015/,Bare,2015,2.69
https://letterboxd.com/film/happy-accidents/,Happy Accidents,2000,3.50
https://letterboxd.com/film/iron-fists-and-kung-fu-kicks/,Iron Fists and Kung Fu Kicks,2019,3.33
https://letterboxd.com/film/girl-with-a-suitcase/,Girl with a Suitcase,1961,3.84
https://letterboxd.com/film/an-inspector-calls/,An Inspector Calls,1954,3.55
https://letterboxd.com/film/tales-from-the-hood-2/,Tales from the Hood 2,2018,2.29
https://letterboxd.com/film/soundtrack-1/,Soundtrack #1,2022,3.74
https://letterboxd.com/film/asura-the-city-of-madness/,Asura: The City of Madness,2016,3.36
https://letterboxd.com/film/get-the-goat/,Get the Goat,2021,3.09
https://letterboxd.com/film/sense-and-sensibility-2008/,Sense and Sensibility,2008,3.67
https://letterboxd.com/film/they-died-with-their-boots-on/,They Died with Their Boots On,1941,3.57
https://letterboxd.com/film/midaq-alley/,Midaq Alley,1995,3.58
https://letterboxd.com/film/the-boy-and-the-wind/,The Boy and the Wind,1967,3.90
https://letterboxd.com/film/dead-or-alive-final/,Dead or Alive: Final,2002,2.88
https://letterboxd.com/film/the-best-man-1964/,The Best Man,1964,3.72
https://letterboxd.com/film/the-battle-of-midway/,The Battle of Midway,1942,3.22
https://letterboxd.com/film/body-at-brighton-rock/,Body at Brighton Rock,2019,2.44
https://letterboxd.com/film/dancing-with-the-birds/,Dancing with the Birds,2019,3.96
https://letterboxd.com/film/i-married-a-monster-from-outer-space/,I Married a Monster from Outer Space,1958,3.19
https://letterboxd.com/film/hell-back/,Hell & Back,2015,2.30
https://letterboxd.com/film/miami-vice-brothers-keeper/,Miami Vice: Brother's Keeper,1984,3.88
https://letterboxd.com/film/beat-girl/,Beat Girl,1960,3.18
https://letterboxd.com/film/the-lorry/,The Lorry,1977,3.65
https://letterboxd.com/film/executioners/,Executioners,1993,3.01
https://letterboxd.com/film/robo-vampire/,Robo Vampire,1988,2.43
https://letterboxd.com/film/george-and-aj/,George and A.J.,2009,2.80
https://letterboxd.com/film/big-ass-spider/,Big Ass Spider!,2013,2.61
https://letterboxd.com/film/amen/,Amen.,2002,3.54
https://letterboxd.com/film/fanatic-1965/,Fanatic,1965,3.20
https://letterboxd.com/film/barbarians-2021/,Barbarians,2021,2.45
https://letterboxd.com/film/the-evil/,The Evil,1978,2.76
https://letterboxd.com/film/reel-injun/,Reel Injun,2009,3.69
https://letterboxd.com/film/the-eagle-shooting-heroes/,The Eagle Shooting Heroes,1993,3.43
https://letterboxd.com/film/french-fried-vacation/,French Fried Vacation,1978,3.22
https://letterboxd.com/film/when-in-rome/,When in Rome,2002,2.54
https://letterboxd.com/film/the-curse-of-the-mummys-tomb/,The Curse of the Mummy's Tomb,1964,2.77
https://letterboxd.com/film/bread-and-tulips/,Bread and Tulips,2000,3.58
https://letterboxd.com/film/are-we-not-cats/,Are We Not Cats,2016,2.92
https://letterboxd.com/film/for-love-and-honour/,For Love and Honour,2007,3.47
https://letterboxd.com/film/silk-stockings/,Silk Stockings,1957,3.35
https://letterboxd.com/film/a-month-of-single-frames/,A Month of Single Frames,2019,3.47
https://letterboxd.com/film/stop-zemlia/,Stop-Zemlia,2021,3.63
https://letterboxd.com/film/ala-vaikunthapurramuloo/,Ala Vaikunthapurramuloo,2020,3.09
https://letterboxd.com/film/the-wrecking-crew-2015/,The Wrecking Crew,2008,3.55
https://letterboxd.com/film/champagne/,Champagne,1928,2.66
https://letterboxd.com/film/elena-undone/,Elena Undone,2010,2.65
https://letterboxd.com/film/the-farmers-wife/,The Farmer's Wife,1928,2.74
https://letterboxd.com/film/my-beautiful-broken-brain/,My Beautiful Broken Brain,2014,3.53
https://letterboxd.com/film/madame-2017/,Madame,2017,2.84
https://letterboxd.com/film/lemmy/,Lemmy,2010,3.77
https://letterboxd.com/film/the-light-of-the-moon/,The Light of the Moon,2017,3.55
https://letterboxd.com/film/liv-ingmar/,Liv & Ingmar,2012,3.60
https://letterboxd.com/film/magadheera/,Magadheera,2009,3.60
https://letterboxd.com/film/here-comes-the-devil/,Here Comes the Devil,2012,2.88
https://letterboxd.com/film/internet-the-movie/,Internet - The Movie,2017,2.04
https://letterboxd.com/film/art-and-craft/,Art and Craft,2014,3.66
https://letterboxd.com/film/mikey/,Mikey,1992,2.83
https://letterboxd.com/film/hasee-toh-phasee/,Hasee Toh Phasee,2014,3.16
https://letterboxd.com/film/camp/,Camp,2003,2.88
https://letterboxd.com/film/robots-2023-1/,Robots,2023,2.33
https://letterboxd.com/film/laps/,Laps,2017,3.52
https://letterboxd.com/film/goodbye-uncle-tom/,Goodbye Uncle Tom,1971,3.28
https://letterboxd.com/film/jane-austens-mafia/,Jane Austen's Mafia!,1998,2.59
https://letterboxd.com/film/nothing-but-the-truth/,Nothing But the Truth,2008,3.35
https://letterboxd.com/film/and-tomorrow-the-entire-world/,And Tomorrow the Entire World,2020,2.93
https://letterboxd.com/film/jab-harry-met-sejal/,Jab Harry Met Sejal,2017,2.42
https://letterboxd.com/film/skinner/,Skinner,1993,2.83
https://letterboxd.com/film/under-fire/,Under Fire,1983,3.41
https://letterboxd.com/film/blood-bath/,Blood Bath,1966,2.98
https://letterboxd.com/film/a-kid-like-jake/,A Kid Like Jake,2018,2.90
https://letterboxd.com/film/doghouse/,Doghouse,2009,2.80
https://letterboxd.com/film/11-x-14/,11 x 14,1977,3.78
https://letterboxd.com/film/waco-american-apocalypse/,Waco: American Apocalypse,2023,3.23
https://letterboxd.com/film/tanner-88/,Tanner '88,1988,3.65
https://letterboxd.com/film/a-nasty-piece-of-work/,A Nasty Piece of Work,2019,2.95
https://letterboxd.com/film/mark-felt-the-man-who-brought-down-the-white-house/,Mark Felt: The Man Who Brought Down the White House,2017,2.90
https://letterboxd.com/film/joysticks/,Joysticks,1983,2.50
https://letterboxd.com/film/menage/,Ménage,1986,3.48
https://letterboxd.com/film/war-and-peace-part-i-andrei-bolkonsky/,"War and Peace, Part I: Andrei Bolkonsky",1965,4.13
https://letterboxd.com/film/hercules/,Hercules,1983,2.60
https://letterboxd.com/film/the-unknown-woman/,The Unknown Woman,2006,3.58
https://letterboxd.com/film/gantz/,Gantz,2010,3.16
https://letterboxd.com/film/ed-edd-n-eddys-big-picture-show/,"Ed, Edd n Eddy's Big Picture Show",2009,3.87
https://letterboxd.com/film/extremis/,Extremis,2016,3.52
https://letterboxd.com/film/the-prey/,The Prey,1983,2.33
https://letterboxd.com/film/hunter-x-hunter-the-last-mission/,Hunter x Hunter: The Last Mission,2013,3.02
https://letterboxd.com/film/hannie-caulder/,Hannie Caulder,1971,3.20
https://letterboxd.com/film/people-will-talk/,People Will Talk,1951,3.39
https://letterboxd.com/film/the-original-kings-of-comedy/,The Original Kings of Comedy,2000,3.57
https://letterboxd.com/film/kino-eye/,Kino Eye,1924,3.60
https://letterboxd.com/film/terminal-island/,Terminal Island,1973,3.05
https://letterboxd.com/film/lily-and-jim/,Lily and Jim,1997,3.61
https://letterboxd.com/film/the-sunshine-boys/,The Sunshine Boys,1975,3.42
https://letterboxd.com/film/walker-2012/,Walker,2012,3.65
https://letterboxd.com/film/the-life-and-death-of-9413-a-hollywood-extra/,"The Life and Death of 9413, a Hollywood Extra",1928,3.69
https://letterboxd.com/film/ovosodo/,Ovosodo,1997,3.61
https://letterboxd.com/film/the-sun/,The Sun,2005,3.67
https://letterboxd.com/film/the-pod-generation/,The Pod Generation,2023,3.13
https://letterboxd.com/film/anatomy-of-a-scandal/,Anatomy of a Scandal,2022,3.29
https://letterboxd.com/film/curse-of-the-blair-witch/,Curse of the Blair Witch,1999,3.22
https://letterboxd.com/film/the-hanging-tree/,The Hanging Tree,1959,3.67
https://letterboxd.com/film/trance-2020/,Trance,2020,3.31
https://letterboxd.com/film/the-chaos-class-is-waking-up/,The Chaos Class Is Waking Up,1976,3.58
https://letterboxd.com/film/kokomo-city/,Kokomo City,2023,3.77
https://letterboxd.com/film/mack-rita/,Mack & Rita,2022,2.28
https://letterboxd.com/film/a-perfect-enemy/,A Perfect Enemy,2020,2.78
https://letterboxd.com/film/in-the-line-of-duty-4/,In the Line of Duty 4,1989,3.72
https://letterboxd.com/film/last-chance-harvey/,Last Chance Harvey,2008,3.10
https://letterboxd.com/film/the-dust-of-time/,The Dust of Time,2008,3.60
https://letterboxd.com/film/hunger-ward/,Hunger Ward,2020,3.33
https://letterboxd.com/film/spinners/,Spinners,2014,2.26
https://letterboxd.com/film/a-very-sunny-christmas/,A Very Sunny Christmas,2009,4.37
https://letterboxd.com/film/supermarket-1974/,Supermarket,1974,3.57
https://letterboxd.com/film/the-chinese-boxer/,The Chinese Boxer,1970,3.60
https://letterboxd.com/film/orange-2015/,Orange,2015,3.48
https://letterboxd.com/film/megaforce/,Megaforce,1982,2.30
https://letterboxd.com/film/violent-saturday/,Violent Saturday,1955,3.63
https://letterboxd.com/film/friedkin-uncut/,Friedkin Uncut,2018,3.51
https://letterboxd.com/film/almost-human-2013/,Almost Human,2013,2.69
https://letterboxd.com/film/foxfur/,Foxfur,2012,3.49
https://letterboxd.com/film/titanic-1953/,Titanic,1953,3.26
https://letterboxd.com/film/armadillo/,Armadillo,2010,3.71
https://letterboxd.com/film/the-cat-and-the-canary/,The Cat and the Canary,1939,3.38
https://letterboxd.com/film/werewolf-women-of-the-ss-2007/,Werewolf Women of the S.S.,2007,3.44
https://letterboxd.com/film/the-slammin-salmon/,The Slammin' Salmon,2009,2.91
https://letterboxd.com/film/murders-in-the-zoo/,Murders in the Zoo,1933,3.13
https://letterboxd.com/film/detective-conan-the-phantom-of-baker-street/,Detective Conan: The Phantom of Baker Street,2002,3.83
https://letterboxd.com/film/criminal-lovers/,Criminal Lovers,1999,3.27
https://letterboxd.com/film/10000-saints/,"10,000 Saints",2015,2.90
https://letterboxd.com/film/girls-of-the-sun/,Girls of the Sun,2018,3.36
https://letterboxd.com/film/two-rabbits/,Two Rabbits,2012,3.44
https://letterboxd.com/film/dumb-the-story-of-big-brother-magazine/,Dumb: The Story of Big Brother Magazine,2017,3.60
https://letterboxd.com/film/alice-in-chains-mtv-unplugged/,Alice In Chains: MTV Unplugged,1996,4.43
https://letterboxd.com/film/arcade/,Arcade,1993,2.48
https://letterboxd.com/film/chafed-elbows/,Chafed Elbows,1966,3.47
https://letterboxd.com/film/void-2017/,Void,2017,3.15
https://letterboxd.com/film/bluebeard-2009/,Bluebeard,2009,3.45
https://letterboxd.com/film/king-and-country/,King and Country,1964,3.74
https://letterboxd.com/film/wind-from-the-east/,Wind from the East,1970,3.37
https://letterboxd.com/film/bhediya/,Bhediya,2022,3.08
https://letterboxd.com/film/jumping/,Jumping,1984,3.76
https://letterboxd.com/film/starship-troopers-3-marauder/,Starship Troopers 3: Marauder,2008,2.17
https://letterboxd.com/film/the-super-8-years/,The Super 8 Years,2022,3.49
https://letterboxd.com/film/high-school-high/,High School High,1996,2.51
https://letterboxd.com/film/anna-karenina-1935/,Anna Karenina,1935,3.39
https://letterboxd.com/film/without-a-clue/,Without a Clue,1988,3.33
https://letterboxd.com/film/cabaret-1993/,Cabaret,1993,4.03
https://letterboxd.com/film/evil-of-dracula/,Evil of Dracula,1974,3.21
https://letterboxd.com/film/game-over-2019/,Game Over,2019,3.18
https://letterboxd.com/film/fake-famous/,Fake Famous,2021,2.80
https://letterboxd.com/film/little-nikita/,Little Nikita,1988,2.87
https://letterboxd.com/film/cut-off-2018/,Cut Off,2018,3.05
https://letterboxd.com/film/gentleman-jim/,Gentleman Jim,1942,3.81
https://letterboxd.com/film/remastered-devil-at-the-crossroads/,ReMastered: Devil at the Crossroads,2019,3.33
https://letterboxd.com/film/sun-in-buckets/,Sun in Buckets,2013,3.14
https://letterboxd.com/film/cyberbully-2015/,Cyberbully,2015,2.87
https://letterboxd.com/film/infection-2004/,Infection,2004,3.12
https://letterboxd.com/film/barbie-big-city-big-dreams/,"Barbie: Big City, Big Dreams",2021,2.84
https://letterboxd.com/film/the-last-run-1971/,The Last Run,1971,3.50
https://letterboxd.com/film/show-dogs/,Show Dogs,2018,1.70
https://letterboxd.com/film/primal-rage/,Primal Rage,1988,3.05
https://letterboxd.com/film/the-retreat-2021-1/,The Retreat,2021,2.75
https://letterboxd.com/film/man-walking-around-a-corner/,Man Walking Around a Corner,1887,2.74
https://letterboxd.com/film/the-last-princess-2016/,The Last Princess,2016,3.48
https://letterboxd.com/film/navajeros/,Navajeros,1980,3.62
https://letterboxd.com/film/the-water-man/,The Water Man,2020,2.78
https://letterboxd.com/film/the-enforcer/,The Enforcer,1951,3.55
https://letterboxd.com/film/hamiltons-america/,Hamilton's America,2016,3.79
https://letterboxd.com/film/the-skin-game/,The Skin Game,1931,2.73
https://letterboxd.com/film/taxi-zum-klo/,Taxi zum Klo,1980,3.56
https://letterboxd.com/film/journey-into-fear/,Journey into Fear,1943,3.22
https://letterboxd.com/film/why-did-i-get-married/,Why Did I Get Married?,2007,2.83
https://letterboxd.com/film/carmilla-2019/,Carmilla,2019,2.78
https://letterboxd.com/film/unplanned/,Unplanned,2019,1.98
https://letterboxd.com/film/welcome-ii-the-terrordome/,Welcome II the Terrordome,1995,3.55
https://letterboxd.com/film/alibicom/,Alibi.com,2017,2.75
https://letterboxd.com/film/birdshot/,Birdshot,2016,3.48
https://letterboxd.com/film/i-bury-the-living/,I Bury the Living,1958,3.23
https://letterboxd.com/film/visions-of-ecstasy/,Visions of Ecstasy,1989,2.89
https://letterboxd.com/film/mammoth-2009/,Mammoth,2009,3.29
https://letterboxd.com/film/so-dark-the-night/,So Dark the Night,1946,3.07
https://letterboxd.com/film/innocent-witness/,Innocent Witness,2019,3.60
https://letterboxd.com/film/under-the-hawthorn-tree/,Under the Hawthorn Tree,2010,3.60
https://letterboxd.com/film/cusp/,Cusp,2021,3.31
https://letterboxd.com/film/carnival-of-sinners/,Carnival of Sinners,1943,3.65
https://letterboxd.com/film/vampire-girl-vs-frankenstein-girl/,Vampire Girl vs. Frankenstein Girl,2009,2.89
https://letterboxd.com/film/the-walker/,The Walker,2007,3.01
https://letterboxd.com/film/collide/,Collide,2016,2.34
https://letterboxd.com/film/the-portable-door/,The Portable Door,2023,2.77
https://letterboxd.com/film/brother-and-sister-2022/,Brother and Sister,2022,2.67
https://letterboxd.com/film/the-last-mercenary-2021/,The Last Mercenary,2021,2.42
https://letterboxd.com/film/the-devils-envoys/,The Devil's Envoys,1942,3.59
https://letterboxd.com/film/fighting-in-the-age-of-loneliness/,Fighting in the Age of Loneliness,2018,4.08
https://letterboxd.com/film/it-happened-in-broad-daylight/,It Happened in Broad Daylight,1958,3.74
https://letterboxd.com/film/blue-miracle/,Blue Miracle,2021,2.93
https://letterboxd.com/film/psych-out/,Psych-Out,1968,3.14
https://letterboxd.com/film/terminal-usa/,Terminal USA,1993,3.68
https://letterboxd.com/film/yor-the-hunter-from-the-future/,"Yor, the Hunter from the Future",1983,2.62
https://letterboxd.com/film/i-can-no-longer-hear-the-guitar/,I Can No Longer Hear the Guitar,1991,3.71
https://letterboxd.com/film/stripped-to-kill/,Stripped to Kill,1987,2.68
https://letterboxd.com/film/wedding-trough/,Wedding Trough,1974,2.62
https://letterboxd.com/film/synchronicity-2015/,Synchronicity,2015,2.75
https://letterboxd.com/film/boro-in-the-box/,Boro in the Box,2011,3.85
https://letterboxd.com/film/nathalie-granger/,Nathalie Granger,1972,3.60
https://letterboxd.com/film/kid-auto-races-at-venice/,Kid Auto Races at Venice,1914,3.10
https://letterboxd.com/film/fukuoka/,Fukuoka,2019,3.54
https://letterboxd.com/film/thunder-road/,Thunder Road,1958,3.18
https://letterboxd.com/film/tokyo-idols/,Tokyo Idols,2017,3.51
https://letterboxd.com/film/uncommon-valor/,Uncommon Valor,1983,3.12
https://letterboxd.com/film/man-is-not-a-bird/,Man Is Not a Bird,1965,3.57
https://letterboxd.com/film/bleat/,Bleat,2022,3.57
https://letterboxd.com/film/consuming-spirits/,Consuming Spirits,2012,3.74
https://letterboxd.com/film/the-man-who-had-his-hair-cut-short/,The Man Who Had His Hair Cut Short,1966,3.47
https://letterboxd.com/film/the-private-lives-of-pippa-lee/,The Private Lives of Pippa Lee,2009,3.00
https://letterboxd.com/film/what-ever-happened-to-aunt-alice/,What Ever Happened to Aunt Alice?,1969,3.35
https://letterboxd.com/film/flower-drum-song/,Flower Drum Song,1961,3.18
https://letterboxd.com/film/gator/,Gator,1976,2.88
https://letterboxd.com/film/cemetery-without-crosses/,Cemetery Without Crosses,1969,3.57
https://letterboxd.com/film/splatter-university/,Splatter University,1984,2.35
https://letterboxd.com/film/kurup/,Kurup,2021,3.07
https://letterboxd.com/film/torn-hearts/,Torn Hearts,2022,2.80
https://letterboxd.com/film/the-motorist/,The '?' Motorist,1906,3.47
https://letterboxd.com/film/the-coldest-game/,The Coldest Game,2019,2.71
https://letterboxd.com/film/carnage-park/,Carnage Park,2016,2.64
https://letterboxd.com/film/nicholas-nickleby/,Nicholas Nickleby,2002,3.23
https://letterboxd.com/film/the-killing-floor-1984/,The Killing Floor,1984,3.69
https://letterboxd.com/film/appendage/,Appendage,2021,2.92
https://letterboxd.com/film/touching/,"T,O,U,C,H,I,N,G",1969,3.51
https://letterboxd.com/film/paradise-lost/,Paradise Lost,2018,3.41
https://letterboxd.com/film/the-ballad-of-gregorio-cortez/,The Ballad of Gregorio Cortez,1982,3.69
https://letterboxd.com/film/balkan-spy/,Balkan Spy,1984,4.00
https://letterboxd.com/film/kevin-hart-irresponsible/,Kevin Hart: Irresponsible,2019,3.13
https://letterboxd.com/film/sister-sister/,"Sister, Sister",1987,2.89
https://letterboxd.com/film/dc-showcase-death/,DC Showcase: Death,2019,3.89
https://letterboxd.com/film/killer-condom/,Killer Condom,1996,2.97
https://letterboxd.com/film/daryl/,D.A.R.Y.L.,1985,3.01
https://letterboxd.com/film/christopher-and-his-kind/,Christopher and His Kind,2011,3.24
https://letterboxd.com/film/she-wolf-of-london/,She-Wolf of London,1946,2.49
https://letterboxd.com/film/never-back-down-2-the-beatdown/,Never Back Down 2: The Beatdown,2011,2.38
https://letterboxd.com/film/fire-down-below-1997/,Fire Down Below,1997,2.44
https://letterboxd.com/film/land-of-the-pharaohs/,Land of the Pharaohs,1955,3.28
https://letterboxd.com/film/pledge-2018/,Pledge,2018,2.65
https://letterboxd.com/film/sneakerella/,Sneakerella,2022,2.27
https://letterboxd.com/film/cado-dalle-nubi/,Cado dalle nubi,2009,3.22
https://letterboxd.com/film/suga-road-to-d-day/,SUGA: Road to D-DAY,2023,4.32
https://letterboxd.com/film/a-bread-factory-part-one/,A Bread Factory: Part One,2018,3.78
https://letterboxd.com/film/snow-steam-iron/,Snow Steam Iron,2017,3.36
https://letterboxd.com/film/zero-kelvin/,Zero Kelvin,1995,3.60
https://letterboxd.com/film/one-night-at-mccools/,One Night at McCool's,2001,2.84
https://letterboxd.com/film/the-noose-1958/,The Noose,1958,3.74
https://letterboxd.com/film/love-is-a-many-splendored-thing/,Love Is a Many-Splendored Thing,1955,3.04
https://letterboxd.com/film/the-plagues-of-breslau/,The Plagues of Breslau,2018,2.82
https://letterboxd.com/film/flying-colors/,Flying Colors,2015,3.57
https://letterboxd.com/film/the-conference/,The Conference,2022,3.49
https://letterboxd.com/film/the-silent-house/,The Silent House,2010,2.82
https://letterboxd.com/film/a-guy-thing/,A Guy Thing,2003,2.49
https://letterboxd.com/film/return-to-house-on-haunted-hill/,Return to House on Haunted Hill,2007,2.04
https://letterboxd.com/film/bang-bang-youre-dead/,Bang Bang You're Dead,2002,3.43
https://letterboxd.com/film/the-adventures-of-sherlock-holmes/,The Adventures of Sherlock Holmes,1939,3.46
https://letterboxd.com/film/hoodlum/,Hoodlum,1997,3.02
https://letterboxd.com/film/lemonade-joe/,Lemonade Joe,1964,3.66
https://letterboxd.com/film/reversing-roe/,Reversing Roe,2018,3.67
https://letterboxd.com/film/beck-mongolian-chop-squad/,Beck: Mongolian Chop Squad,2004,4.06
https://letterboxd.com/film/the-poison-rose/,The Poison Rose,2019,1.89
https://letterboxd.com/film/charlatan/,Charlatan,2020,3.33
https://letterboxd.com/film/unstoppable-2018/,Unstoppable,2018,3.16
https://letterboxd.com/film/mama-weed/,Mama Weed,2020,3.07
https://letterboxd.com/film/lawn-dogs/,Lawn Dogs,1997,3.57
https://letterboxd.com/film/manta-manta/,"Manta, Manta",1991,3.02
https://letterboxd.com/film/it-lives-again/,It Lives Again,1978,2.84
https://letterboxd.com/film/mrs-winterbourne/,Mrs. Winterbourne,1996,2.96
https://letterboxd.com/film/the-ravishing-of-frank-n-stein/,The Ravishing of Frank N. Stein,1982,3.93
https://letterboxd.com/film/baazigar/,Baazigar,1993,3.38
https://letterboxd.com/film/nothing-personal/,Nothing Personal,2009,3.63
https://letterboxd.com/film/the-oily-maniac/,The Oily Maniac,1976,3.05
https://letterboxd.com/film/american-manhunt-the-boston-marathon-bombing/,American Manhunt: The Boston Marathon Bombing,2023,3.60
https://letterboxd.com/film/daddys-deadly-darling/,Daddy's Deadly Darling,1973,2.87
https://letterboxd.com/film/bokeh/,Bokeh,2017,2.62
https://letterboxd.com/film/bio-zombie/,Bio Zombie,1998,3.26
https://letterboxd.com/film/fay-grim/,Fay Grim,2006,3.25
https://letterboxd.com/film/the-wounded-man/,The Wounded Man,1983,3.47
https://letterboxd.com/film/ten-inch-hero/,Ten Inch Hero,2007,3.30
https://letterboxd.com/film/the-secret-life-of-words/,The Secret Life of Words,2005,3.66
https://letterboxd.com/film/beneath-2013/,Beneath,2013,1.81
https://letterboxd.com/film/i-can-speak/,I Can Speak,2017,3.70
https://letterboxd.com/film/sun-alley/,Sun Alley,1999,3.38
https://letterboxd.com/film/bimbos-initiation/,Bimbo's Initiation,1931,3.85
https://letterboxd.com/film/the-kids-are-alright-1979/,The Kids Are Alright,1979,3.89
https://letterboxd.com/film/sounds-like-love/,Sounds Like Love,2021,2.44
https://letterboxd.com/film/nothing-like-a-dame/,Nothing Like a Dame,2018,3.59
https://letterboxd.com/film/the-mermaid-1997/,The Mermaid,1997,3.88
https://letterboxd.com/film/first-men-in-the-moon/,First Men in the Moon,1964,3.21
https://letterboxd.com/film/dead-mans-bluff/,Dead Man's Bluff,2005,3.58
https://letterboxd.com/film/the-endless-night-2023/,The Endless Night,2023,3.76
https://letterboxd.com/film/suspect/,Suspect,1987,3.19
https://letterboxd.com/film/indian-horse/,Indian Horse,2017,3.53
https://letterboxd.com/film/law-of-the-border/,Law of the Border,1966,3.36
https://letterboxd.com/film/nude-tuesday/,Nude Tuesday,2022,3.27
https://letterboxd.com/film/the-white-sun-of-the-desert/,The White Sun of the Desert,1969,3.58
https://letterboxd.com/film/a-very-curious-girl/,A Very Curious Girl,1969,3.66
https://letterboxd.com/film/mary/,Mary,2005,3.55
https://letterboxd.com/film/three-minutes-a-lengthening/,Three Minutes: A Lengthening,2021,3.73
https://letterboxd.com/film/the-swap-2016/,The Swap,2016,2.37
https://letterboxd.com/film/homeland-iraq-year-zero/,Homeland: Iraq Year Zero,2015,3.96
https://letterboxd.com/film/the-seven-five/,The Seven Five,2014,3.67
https://letterboxd.com/film/deathwatch/,Deathwatch,2002,2.96
https://letterboxd.com/film/good-hair/,Good Hair,2009,3.39
https://letterboxd.com/film/crayon-shin-chan-storm-invoking-passion-the-adult-empire-strikes-back/,Crayon Shin-chan: Storm-invoking Passion! The Adult Empire Strikes Back,2001,4.07
https://letterboxd.com/film/turkish-for-beginners/,Turkish for Beginners,2012,2.76
https://letterboxd.com/film/space-amoeba/,Space Amoeba,1970,2.92
https://letterboxd.com/film/holy-man/,Holy Man,1998,2.23
https://letterboxd.com/film/emitai/,Emitaï,1971,3.69
https://letterboxd.com/film/alphabet-city/,Alphabet City,1984,3.21
https://letterboxd.com/film/eraserhead-stories/,Eraserhead Stories,2001,3.65
https://letterboxd.com/film/the-oregonian/,The Oregonian,2011,2.88
https://letterboxd.com/film/green-snake-2021/,Green Snake,2021,3.22
https://letterboxd.com/film/eloise-at-the-plaza/,Eloise at the Plaza,2003,3.36
https://letterboxd.com/film/the-loved-one/,The Loved One,1965,3.43
https://letterboxd.com/film/sssssss/,Sssssss,1973,2.73
https://letterboxd.com/film/gyo-tokyo-fish-attack/,Gyo: Tokyo Fish Attack,2012,2.56
https://letterboxd.com/film/sympathy-for-the-underdog/,Sympathy for the Underdog,1971,3.68
https://letterboxd.com/film/here-today/,Here Today,2021,2.89
https://letterboxd.com/film/always-for-pleasure/,Always for Pleasure,1978,3.86
https://letterboxd.com/film/youth-2017-1/,Youth,2017,3.47
https://letterboxd.com/film/support-your-local-sheriff/,Support Your Local Sheriff!,1969,3.49
https://letterboxd.com/film/another-gay-movie/,Another Gay Movie,2006,2.38
https://letterboxd.com/film/sound-and-fury-1988/,Sound and Fury,1988,3.90
https://letterboxd.com/film/one-armed-boxer/,One-Armed Boxer,1972,3.57
https://letterboxd.com/film/thirst-1979/,Thirst,1979,3.14
